 54
   0.22314 -11.76075   0.40547 -10.03474   0.69315  -8.64616   0.71491  -8.57112
   3.40120  -1.64714   3.68888  -1.53572   3.91202  -1.45887   4.09434  -1.40161
   4.38203  -1.32163   4.60517  -1.26620   5.01064  -1.18058   5.29832  -1.13041
   5.70378  -1.07353   5.99146  -1.04129   6.21461  -1.02026   6.39693  -1.00540
   6.68461  -0.98591   6.90776  -0.97313   7.31322  -0.95503   7.60090  -0.94495
   8.00637  -0.93445   8.29405  -0.92862   8.51719  -0.92508   8.69951  -0.92256
   8.98720  -0.91930   9.21034  -0.91729   9.61581  -0.91429   9.90349  -0.91280
  10.30895  -0.91130  10.59663  -0.91031  10.81978  -0.90981  11.00210  -0.90956
  11.28978  -0.90907  11.51293  -0.90882
 54
   0.22314  -7.56960   0.40547  -5.86044   0.69315  -4.47942   0.71491  -4.40468
   1.09861  -3.42929   1.38629  -2.94580   1.60944  -2.65200   1.79176  -2.44599
   1.94591  -2.29263   2.07944  -2.17243   2.19722  -2.07386   2.30259  -1.99290
   2.39790  -1.92415   2.48491  -1.86498   2.56495  -1.81278   2.63906  -1.76668
   2.70805  -1.72541   2.77259  -1.68794   2.89037  -1.62303   2.99573  -1.56830
   3.09104  -1.52097   3.17805  -1.47973   3.25810  -1.44350   3.33220  -1.41100
   3.40120  -1.38190   3.68888  -1.27154   3.91202  -1.19468   4.09434  -1.13819
   4.38203  -1.05785   4.60517  -1.00294   5.01064  -0.91804   5.29832  -0.86917
   5.70378  -0.81351   5.99146  -0.78242   6.21461  -0.76228   6.39693  -0.74803
   6.68461  -0.72919   6.90776  -0.71703   7.31322  -0.69957   7.60090  -0.69015
   8.00637  -0.68003   8.29405  -0.67472   8.51719  -0.67139   8.69951  -0.66884
   8.98720  -0.66592   9.21034  -0.66398   9.61581  -0.66126   9.90349  -0.65971
  10.30895  -0.65817  10.59663  -0.65739  10.81978  -0.65701  11.00210  -0.65662
  11.28978  -0.65624  11.51293  -0.65585
 54
   0.22314  -7.33762   0.40547  -5.62654   0.69315  -4.24470   0.71491  -4.16950
   1.09861  -3.19394   1.38629  -2.71040   1.60944  -2.41643   1.79176  -2.21092
   1.94591  -2.05729   2.07944  -1.93725   2.19722  -1.83948   2.30259  -1.75794
   2.39790  -1.68902   2.48491  -1.63015   2.56495  -1.57842   2.63906  -1.53248
   2.70805  -1.49121   2.77259  -1.45415   2.89037  -1.38910   2.99573  -1.33446
   3.09104  -1.28735   3.17805  -1.24653   3.25810  -1.21033   3.33220  -1.17798
   3.40120  -1.14885   3.68888  -1.03846   3.91202  -0.96181   4.09434  -0.90510
   4.38203  -0.82554   4.60517  -0.77089   5.01064  -0.68736   5.29832  -0.63942
   5.70378  -0.58555   5.99146  -0.55547   6.21461  -0.53614   6.39693  -0.52239
   6.68461  -0.50418   6.90776  -0.49266   7.31322  -0.47610   7.60090  -0.46713
   8.00637  -0.45744   8.29405  -0.45240   8.51719  -0.44910   8.69951  -0.44691
   8.98720  -0.44395   9.21034  -0.44208   9.61581  -0.43959   9.90349  -0.43819
  10.30895  -0.43680  10.59663  -0.43603  10.81978  -0.43556  11.00210  -0.43525
  11.28978  -0.43479  11.51293  -0.43448
 54
   0.22314  -7.11971   0.40547  -5.41171   0.69315  -4.03137   0.71491  -3.95650
   1.09861  -2.98222   1.38629  -2.49933   1.60944  -2.20546   1.79176  -2.00026
   1.94591  -1.84770   2.07944  -1.72710   2.19722  -1.62913   2.30259  -1.54787
   2.39790  -1.47973   2.48491  -1.42047   2.56495  -1.36885   2.63906  -1.32276
   2.70805  -1.28193   2.77259  -1.24479   2.89037  -1.17993   2.99573  -1.12547
   3.09104  -1.07852   3.17805  -1.03761   3.25810  -1.00158   3.33220  -0.96943
   3.40120  -0.94058   3.68888  -0.82988   3.91202  -0.75396   4.09434  -0.69776
   4.38203  -0.61804   4.60517  -0.56387   5.01064  -0.48175   5.29832  -0.43495
   5.70378  -0.38273   5.99146  -0.35368   6.21461  -0.33491   6.39693  -0.32172
   6.68461  -0.30435   6.90776  -0.29316   7.31322  -0.27734   7.60090  -0.26879
   8.00637  -0.25955   8.29405  -0.25463   8.51719  -0.25154   8.69951  -0.24936
   8.98720  -0.24667   9.21034  -0.24488   9.61581  -0.24245   9.90349  -0.24118
  10.30895  -0.23978  10.59663  -0.23902  10.81978  -0.23864  11.00210  -0.23826
  11.28978  -0.23788  11.51293  -0.23762
 54
   0.22314  -6.92094   0.40547  -5.21674   0.69315  -3.83831   0.71491  -3.76317
   1.09861  -2.79051   1.38629  -2.30840   1.60944  -2.01515   1.79176  -1.81033
   1.94591  -1.65758   2.07944  -1.53712   2.19722  -1.43970   2.30259  -1.35829
   2.39790  -1.28989   2.48491  -1.23100   2.56495  -1.17928   2.63906  -1.13351
   2.70805  -1.09243   2.77259  -1.05555   2.89037  -0.99101   2.99573  -0.93649
   3.09104  -0.88965   3.17805  -0.84887   3.25810  -0.81306   3.33220  -0.78089
   3.40120  -0.75205   3.68888  -0.64169   3.91202  -0.56581   4.09434  -0.50949
   4.38203  -0.43048   4.60517  -0.37717   5.01064  -0.29652   5.29832  -0.25051
   5.70378  -0.19906   5.99146  -0.17031   6.21461  -0.15175   6.39693  -0.13869
   6.68461  -0.12138   6.90776  -0.11026   7.31322  -0.09442   7.60090  -0.08578
   8.00637  -0.07656   8.29405  -0.07160   8.51719  -0.06849   8.69951  -0.06635
   8.98720  -0.06358   9.21034  -0.06188   9.61581  -0.05933   9.90349  -0.05805
  10.30895  -0.05668  10.59663  -0.05594  10.81978  -0.05551  11.00210  -0.05520
  11.28978  -0.05477  11.51293  -0.05456
 54
   0.22314  -6.73801   0.40547  -5.03796   0.69315  -3.66165   0.71491  -3.58668
   1.09861  -2.61538   1.38629  -2.13369   1.60944  -1.84137   1.79176  -1.63630
   1.94591  -1.48369   2.07944  -1.36375   2.19722  -1.26620   2.30259  -1.18515
   2.39790  -1.11688   2.48491  -1.05814   2.56495  -1.00649   2.63906  -0.96077
   2.70805  -0.91980   2.77259  -0.88286   2.89037  -0.81848   2.99573  -0.76421
   3.09104  -0.71744   3.17805  -0.67668   3.25810  -0.64093   3.33220  -0.60881
   3.40120  -0.58018   3.68888  -0.46984   3.91202  -0.39453   4.09434  -0.33855
   4.38203  -0.25981   4.60517  -0.20702   5.01064  -0.12749   5.29832  -0.08219
   5.70378  -0.03108   5.99146  -0.00250   6.21461   0.01587   6.39693   0.02956
   6.68461   0.04688   6.90776   0.05733   7.31322   0.07418   7.60090   0.08250
   8.00637   0.09167   8.29405   0.09713   8.51719   0.09985   8.69951   0.10165
   8.98720   0.10526   9.21034   0.10706   9.61581   0.10885   9.90349   0.11065
  10.30895   0.11154  10.59663   0.11244  10.81978   0.11333  11.00210   0.11333
  11.28978   0.11333  11.51293   0.11422
 54
   0.22314  -6.56843   0.40547  -4.87279   0.69315  -3.49892   0.71491  -3.42406
   1.09861  -2.45399   1.38629  -1.97328   1.60944  -1.68147   1.79176  -1.47666
   1.94591  -1.32426   2.07944  -1.20431   2.19722  -1.10715   2.30259  -1.02611
   2.39790  -0.95789   2.48491  -0.89919   2.56495  -0.84770   2.63906  -0.80207
   2.70805  -0.76100   2.77259  -0.72423   2.89037  -0.65991   2.99573  -0.60569
   3.09104  -0.55914   3.17805  -0.51852   3.25810  -0.48272   3.33220  -0.45083
   3.40120  -0.42220   3.68888  -0.31184   3.91202  -0.23686   4.09434  -0.18128
   4.38203  -0.10325   4.60517  -0.05098   5.01064   0.02762   5.29832   0.07325
   5.70378   0.12399   5.99146   0.15272   6.21461   0.17143   6.39693   0.18399
   6.68461   0.20131   6.90776   0.21269   7.31322   0.22873   7.60090   0.23744
   8.00637   0.24686   8.29405   0.25231   8.51719   0.25542   8.69951   0.25774
   8.98720   0.26005   9.21034   0.26236   9.61581   0.26467   9.90349   0.26620
  10.30895   0.26697  10.59663   0.26773  10.81978   0.26850  11.00210   0.26850
  11.28978   0.26926  11.51293   0.26926
 54
   0.22314  -6.41184   0.40547  -4.71980   0.69315  -3.34870   0.71491  -3.27386
   1.09861  -2.30479   1.38629  -1.82511   1.60944  -1.53294   1.79176  -1.32878
   1.94591  -1.17668   2.07944  -1.05699   2.19722  -0.95972   2.30259  -0.87875
   2.39790  -0.81081   2.48491  -0.75205   2.56495  -0.70057   2.63906  -0.65508
   2.70805  -0.61415   2.77259  -0.57732   2.89037  -0.51316   2.99573  -0.45918
   3.09104  -0.41264   3.17805  -0.37208   3.25810  -0.33631   3.33220  -0.30449
   3.40120  -0.27589   3.68888  -0.16582   3.91202  -0.09069   4.09434  -0.03542
   4.38203   0.04210   4.60517   0.09349   5.01064   0.17227   5.29832   0.21672
   5.70378   0.26773   5.99146   0.29639   6.21461   0.31481   6.39693   0.32786
   6.68461   0.34572   6.90776   0.35697   7.31322   0.37294   7.60090   0.38117
   8.00637   0.39069   8.29405   0.39609   8.51719   0.39878   8.69951   0.40146
   8.98720   0.40413   9.21034   0.40613   9.61581   0.40813   9.90349   0.40946
  10.30895   0.41145  10.59663   0.41211  10.81978   0.41211  11.00210   0.41277
  11.28978   0.41277  11.51293   0.41343
 54
   0.22314  -6.26432   0.40547  -4.57658   0.69315  -3.20794   0.71491  -3.13316
   1.09861  -2.16544   1.38629  -1.68632   1.60944  -1.39513   1.79176  -1.19106
   1.94591  -1.03931   2.07944  -0.91955   2.19722  -0.82235   2.30259  -0.74171
   2.39790  -0.67374   2.48491  -0.61526   2.56495  -0.56387   2.63906  -0.51835
   2.70805  -0.47755   2.77259  -0.44083   2.89037  -0.37673   2.99573  -0.32269
   3.09104  -0.27628   3.17805  -0.23585   3.25810  -0.20016   3.33220  -0.16842
   3.40120  -0.13995   3.68888  -0.02994   3.91202   0.04497   4.09434   0.09985
   4.38203   0.17647   4.60517   0.22793   5.01064   0.30601   5.29832   0.35066
   5.70378   0.40146   5.99146   0.43048   6.21461   0.44852   6.39693   0.46185
   6.68461   0.47933   6.90776   0.49042   7.31322   0.50682   7.60090   0.51522
   8.00637   0.52473   8.29405   0.52945   8.51719   0.53298   8.69951   0.53474
   8.98720   0.53766   9.21034   0.53941   9.61581   0.54232   9.90349   0.54349
  10.30895   0.54465  10.59663   0.54581  10.81978   0.54639  11.00210   0.54639
  11.28978   0.54696  11.51293   0.54696
 54
   0.22314  -6.12477   0.40547  -4.44220   0.69315  -3.07608   0.71491  -3.00115
   1.09861  -2.03485   1.38629  -1.55685   1.60944  -1.26620   1.79176  -1.06247
   1.94591  -0.91056   2.07944  -0.79120   2.19722  -0.69415   2.30259  -0.61360
   2.39790  -0.54576   2.48491  -0.48727   2.56495  -0.43587   2.63906  -0.39053
   2.70805  -0.34984   2.77259  -0.31307   2.89037  -0.24910   2.99573  -0.19529
   3.09104  -0.14885   3.17805  -0.10848   3.25810  -0.07289   3.33220  -0.04124
   3.40120  -0.01278   3.68888   0.09713   3.91202   0.17143   4.09434   0.22634
   4.38203   0.30232   4.60517   0.35347   5.01064   0.43178   5.29832   0.47623
   5.70378   0.52709   5.99146   0.55561   6.21461   0.57380   6.39693   0.58723
   6.68461   0.60432   6.90776   0.61519   7.31322   0.63127   7.60090   0.64027
   8.00637   0.64920   8.29405   0.65441   8.51719   0.65752   8.69951   0.65959
   8.98720   0.66269   9.21034   0.66423   9.61581   0.66680   9.90349   0.66783
  10.30895   0.66937  10.59663   0.67039  10.81978   0.67090  11.00210   0.67090
  11.28978   0.67141  11.51293   0.67141
 54
   0.22314  -5.99267   0.40547  -4.31474   0.69315  -2.95133   0.71491  -2.87671
   1.09861  -1.91257   1.38629  -1.43548   1.60944  -1.14476   1.79176  -0.94161
   1.94591  -0.78988   2.07944  -0.67080   2.19722  -0.57377   2.30259  -0.49331
   2.39790  -0.42557   2.48491  -0.36716   2.56495  -0.31594   2.63906  -0.27050
   2.70805  -0.22992   2.77259  -0.19322   2.89037  -0.12943   2.99573  -0.07559
   3.09104  -0.02933   3.17805   0.01094   3.25810   0.04688   3.33220   0.07789
   3.40120   0.10616   3.68888   0.21592   3.91202   0.29043   4.09434   0.34501
   4.38203   0.42003   4.60517   0.47125   5.01064   0.54928   5.29832   0.59443
   5.70378   0.64501   5.99146   0.67294   6.21461   0.69165   6.39693   0.70458
   6.68461   0.72173   6.90776   0.73285   7.31322   0.74858   7.60090   0.75706
   8.00637   0.76593   8.29405   0.77103   8.51719   0.77427   8.69951   0.77611
   8.98720   0.77932   9.21034   0.78070   9.61581   0.78344   9.90349   0.78481
  10.30895   0.78618  10.59663   0.78664  10.81978   0.78709  11.00210   0.78755
  11.28978   0.78800  11.51293   0.78800
 54
   0.22314  -5.86889   0.40547  -4.19505   0.69315  -2.83361   0.71491  -2.75892
   1.09861  -1.79697   1.38629  -1.32051   1.60944  -1.03058   1.79176  -0.82759
   1.94591  -0.67609   2.07944  -0.55704   2.19722  -0.46029   2.30259  -0.37994
   2.39790  -0.31225   2.48491  -0.25399   2.56495  -0.20285   2.63906  -0.15747
   2.70805  -0.11687   2.77259  -0.08023   2.89037  -0.01654   2.99573   0.03730
   3.09104   0.08342   3.17805   0.12399   3.25810   0.15871   3.33220   0.19062
   3.40120   0.21914   3.68888   0.32786   3.91202   0.40213   4.09434   0.45616
   4.38203   0.53180   4.60517   0.58277   5.01064   0.66062   5.29832   0.70508
   5.70378   0.75565   5.99146   0.78390   6.21461   0.80200   6.39693   0.81492
   6.68461   0.83204   6.90776   0.84286   7.31322   0.85866   7.60090   0.86710
   8.00637   0.87630   8.29405   0.88129   8.51719   0.88418   8.69951   0.88624
   8.98720   0.88913   9.21034   0.89077   9.61581   0.89323   9.90349   0.89486
  10.30895   0.89609  10.59663   0.89690  10.81978   0.89731  11.00210   0.89731
  11.28978   0.89772  11.51293   0.89813
 54
   0.22314  -5.74930   0.40547  -4.08103   0.69315  -2.72159   0.71491  -2.64705
   1.09861  -1.68740   1.38629  -1.21167   1.60944  -0.92231   1.79176  -0.71970
   1.94591  -0.56863   2.07944  -0.44973   2.19722  -0.35311   2.30259  -0.27286
   2.39790  -0.20518   2.48491  -0.14699   2.56495  -0.09585   2.63906  -0.05066
   2.70805  -0.01015   2.77259   0.02664   2.89037   0.08984   2.99573   0.14410
   3.09104   0.18979   3.17805   0.23032   3.25810   0.26544   3.33220   0.29714
   3.40120   0.32498   3.68888   0.43373   3.91202   0.50802   4.09434   0.56190
   4.38203   0.63711   4.60517   0.68813   5.01064   0.76547   5.29832   0.81004
   5.70378   0.86036   5.99146   0.88871   6.21461   0.90664   6.39693   0.91988
   6.68461   0.93688   6.90776   0.94779   7.31322   0.96356   7.60090   0.97229
   8.00637   0.98133   8.29405   0.98619   8.51719   0.98917   8.69951   0.99140
   8.98720   0.99436   9.21034   0.99621   9.61581   0.99842   9.90349   0.99990
  10.30895   1.00137  10.59663   1.00210  10.81978   1.00247  11.00210   1.00284
  11.28978   1.00320  11.51293   1.00320
 54
   0.22314  -5.63547   0.40547  -3.97496   0.69315  -2.61415   0.71491  -2.53945
   1.09861  -1.58328   1.38629  -1.10866   1.60944  -0.81984   1.79176  -0.61748
   1.94591  -0.46665   2.07944  -0.34786   2.19722  -0.25141   2.30259  -0.17126
   2.39790  -0.10370   2.48491  -0.04563   2.56495   0.00499   2.63906   0.05069
   2.70805   0.09075   2.77259   0.12751   2.89037   0.19145   2.99573   0.24451
   3.09104   0.29043   3.17805   0.33074   3.25810   0.36603   3.33220   0.39810
   3.40120   0.42592   3.68888   0.53415   3.91202   0.60759   4.09434   0.66166
   4.38203   0.73716   4.60517   0.78800   5.01064   0.86542   5.29832   0.90987
   5.70378   0.95973   5.99146   0.98805   6.21461   1.00650   6.39693   1.01957
   6.68461   1.03674   6.90776   1.04767   7.31322   1.06368   7.60090   1.07227
   8.00637   1.08147   8.29405   1.08654   8.51719   1.08957   8.69951   1.09159
   8.98720   1.09460   9.21034   1.09628   9.61581   1.09895   9.90349   1.10028
  10.30895   1.10161  10.59663   1.10227  10.81978   1.10260  11.00210   1.10294
  11.28978   1.10360  11.51293   1.10360
 54
   0.22314  -5.52572   0.40547  -3.87136   0.69315  -2.51244   0.71491  -2.43772
   1.09861  -1.48413   1.38629  -1.01060   1.60944  -0.72216   1.79176  -0.52020
   1.94591  -0.36962   2.07944  -0.25103   2.19722  -0.15467   2.30259  -0.07472
   2.39790  -0.00723   2.48491   0.05069   2.56495   0.10165   2.63906   0.14669
   2.70805   0.18731   2.77259   0.22394   2.89037   0.28743   2.99573   0.34075
   3.09104   0.38662   3.17805   0.42657   3.25810   0.46185   3.33220   0.49348
   3.40120   0.52177   3.68888   0.62967   3.91202   0.70310   4.09434   0.75706
   4.38203   0.83204   4.60517   0.88294   5.01064   0.96012   5.29832   1.00467
   5.70378   1.05466   5.99146   1.08248   6.21461   1.10094   6.39693   1.11383
   6.68461   1.13108   6.90776   1.14199   7.31322   1.15782   7.60090   1.16627
   8.00637   1.17526   8.29405   1.18019   8.51719   1.18357   8.69951   1.18571
   8.98720   1.18845   9.21034   1.19028   9.61581   1.19271   9.90349   1.19392
  10.30895   1.19544  10.59663   1.19604  10.81978   1.19665  11.00210   1.19695
  11.28978   1.19725  11.51293   1.19755
 54
   0.22314  -5.42003   0.40547  -3.77139   0.69315  -2.41531   0.71491  -2.34070
   1.09861  -1.38950   1.38629  -0.91679   1.60944  -0.62905   1.79176  -0.42740
   1.94591  -0.27707   2.07944  -0.15876   2.19722  -0.06251   2.30259   0.01686
   2.39790   0.08434   2.48491   0.14237   2.56495   0.19392   2.63906   0.23823
   2.70805   0.27915   2.77259   0.31554   2.89037   0.37844   2.99573   0.43243
   3.09104   0.47810   3.17805   0.51820   3.25810   0.55331   3.33220   0.58501
   3.40120   0.61302   3.68888   0.72076   3.91202   0.79390   4.09434   0.84758
   4.38203   0.92307   4.60517   0.97380   5.01064   1.05082   5.29832   1.09494
   5.70378   1.14454   5.99146   1.17248   6.21461   1.19058   6.39693   1.20357
   6.68461   1.22053   6.90776   1.23139   7.31322   1.24703   7.60090   1.25533
   8.00637   1.26441   8.29405   1.26920   8.51719   1.27229   8.69951   1.27452
   8.98720   1.27732   9.21034   1.27899   9.61581   1.28149   9.90349   1.28288
  10.30895   1.28398  10.59663   1.28482  10.81978   1.28537  11.00210   1.28564
  11.28978   1.28592  11.51293   1.28620
 54
   0.22314  -5.31811   0.40547  -3.67498   0.69315  -2.32238   0.71491  -2.24810
   1.09861  -1.29902   1.38629  -0.82714   1.60944  -0.53991   1.79176  -0.33884
   1.94591  -0.18874   2.07944  -0.07064   2.19722   0.02567   2.30259   0.10526
   2.39790   0.17227   2.48491   0.23032   2.56495   0.28141   2.63906   0.32642
   2.70805   0.36672   2.77259   0.40279   2.89037   0.46625   2.99573   0.51939
   3.09104   0.56531   3.17805   0.60541   3.25810   0.64080   3.33220   0.67192
   3.40120   0.70012   3.68888   0.80737   3.91202   0.88087   4.09434   0.93452
   4.38203   1.00942   4.60517   1.06022   5.01064   1.13687   5.29832   1.18081
   5.70378   1.23023   5.99146   1.25818   6.21461   1.27592   6.39693   1.28868
   6.68461   1.30536   6.90776   1.31614   7.31322   1.33157   7.60090   1.33973
   8.00637   1.34885   8.29405   1.35351   8.51719   1.35661   8.69951   1.35867
   8.98720   1.36123   9.21034   1.36303   9.61581   1.36533   9.90349   1.36660
  10.30895   1.36813  10.59663   1.36864  10.81978   1.36915  11.00210   1.36940
  11.28978   1.36991  11.51293   1.37016
 54
   0.22314  -5.21969   0.40547  -3.58200   0.69315  -2.23306   0.71491  -2.15935
   1.09861  -1.21200   1.38629  -0.74129   1.60944  -0.45476   1.79176  -0.25412
   1.94591  -0.10425   2.07944   0.01390   2.19722   0.10975   2.30259   0.18897
   2.39790   0.25619   2.48491   0.31408   2.56495   0.36464   2.63906   0.41012
   2.70805   0.44980   2.77259   0.48612   2.89037   0.54985   2.99573   0.60268
