 50
   1.09861 -10.11792   1.38629  -8.71138   1.60944  -8.02158   1.79176  -7.59254
   5.70378  -2.84887   5.99146  -2.79951   6.21461  -2.76685   6.39693  -2.74326
   6.68461  -2.71131   6.90776  -2.69060   7.31322  -2.66026   7.60090  -2.64353
   8.00637  -2.62541   8.29405  -2.61497   8.51719  -2.60857   8.69951  -2.60423
   8.98720  -2.59830   9.21034  -2.59454   9.61581  -2.58960   9.90349  -2.58667
  10.30895  -2.58389  10.59663  -2.58203  10.81978  -2.58098  11.00210  -2.58032
  11.28978  -2.57966  11.51293  -2.57900
 50
   1.09861  -7.92083   1.38629  -6.51369   1.60944  -5.82460   1.79176  -5.39527
   1.94591  -5.09652   2.07944  -4.87266   2.19722  -4.69685   2.30259  -4.55353
   2.39790  -4.43458   2.48491  -4.33438   2.56495  -4.24750   2.63906  -4.17079
   2.70805  -4.10318   2.77259  -4.04327   2.89037  -3.93991   2.99573  -3.85375
   3.09104  -3.78056   3.17805  -3.71728   3.25810  -3.66204   3.33220  -3.61303
   3.40120  -3.56950   3.68888  -3.40400   3.91202  -3.29225   4.09434  -3.20992
   4.38203  -3.09445   4.60517  -3.01573   5.01064  -2.89390   5.29832  -2.82195
   5.70378  -2.73846   5.99146  -2.69075   6.21461  -2.65912   6.39693  -2.63638
   6.68461  -2.60585   6.90776  -2.58601   7.31322  -2.55709   7.60090  -2.54110
   8.00637  -2.52410   8.29405  -2.51405   8.51719  -2.50813   8.69951  -2.50384
   8.98720  -2.49836   9.21034  -2.49484   9.61581  -2.49012   9.90349  -2.48735
  10.30895  -2.48483  10.59663  -2.48303  10.81978  -2.48207  11.00210  -2.48147
  11.28978  -2.48076  11.51293  -2.48028
 50
   1.09861  -7.81533   1.38629  -6.40880   1.60944  -5.71900   1.79176  -5.28995
   1.94591  -4.99113   2.07944  -4.76734   2.19722  -4.59127   2.30259  -4.44817
   2.39790  -4.32981   2.48491  -4.22879   2.56495  -4.14207   2.63906  -4.06576
   2.70805  -3.99813   2.77259  -3.93785   2.89037  -3.83460   2.99573  -3.74863
   3.09104  -3.67577   3.17805  -3.61266   3.25810  -3.55715   3.33220  -3.50856
   3.40120  -3.46478   3.68888  -3.29981   3.91202  -3.18835   4.09434  -3.10622
   4.38203  -2.99154   4.60517  -2.91360   5.01064  -2.79344   5.29832  -2.72311
   5.70378  -2.64184   5.99146  -2.59561   6.21461  -2.56512   6.39693  -2.54326
   6.68461  -2.51405   6.90776  -2.49496   7.31322  -2.46746   7.60090  -2.45225
   8.00637  -2.43600   8.29405  -2.42656   8.51719  -2.42092   8.69951  -2.41687
   8.98720  -2.41162   9.21034  -2.40828   9.61581  -2.40384   9.90349  -2.40119
  10.30895  -2.39888  10.59663  -2.39723  10.81978  -2.39624  11.00210  -2.39569
  11.28978  -2.39503  11.51293  -2.39459
 50
   1.09861  -7.72014   1.38629  -6.31332   1.60944  -5.62377   1.79176  -5.19468
   1.94591  -4.89592   2.07944  -4.67206   2.19722  -4.49632   2.30259  -4.35363
   2.39790  -4.23430   2.48491  -4.13329   2.56495  -4.04670   2.63906  -3.97071
   2.70805  -3.90306   2.77259  -3.84296   2.89037  -3.73975   2.99573  -3.65390
   3.09104  -3.58092   3.17805  -3.51796   3.25810  -3.46254   3.33220  -3.41398
   3.40120  -3.37028   3.68888  -3.20571   3.91202  -3.09445   4.09434  -3.01288
   4.38203  -2.89879   4.60517  -2.82144   5.01064  -2.70261   5.29832  -2.63304
   5.70378  -2.55233   5.99146  -2.50593   6.21461  -2.47504   6.39693  -2.45283
   6.68461  -2.42250   6.90776  -2.40263   7.31322  -2.37333   7.60090  -2.35683
   8.00637  -2.33894   8.29405  -2.32852   8.51719  -2.32207   8.69951  -2.31760
   8.98720  -2.31163   9.21034  -2.30790   9.61581  -2.30269   9.90349  -2.29959
  10.30895  -2.29660  10.59663  -2.29462  10.81978  -2.29363  11.00210  -2.29363
  11.28978  -2.29263  11.51293  -2.29165
 50
   1.09861  -7.63301   1.38629  -6.22617   1.60944  -5.53683   1.79176  -5.10770
   1.94591  -4.80888   2.07944  -4.58537   2.19722  -4.40960   2.30259  -4.26656
   2.39790  -4.14775   2.48491  -4.04670   2.56495  -3.96016   2.63906  -3.88392
   2.70805  -3.81671   2.77259  -3.75630   2.89037  -3.65313   2.99573  -3.56737
   3.09104  -3.49430   3.17805  -3.43145   3.25810  -3.37641   3.33220  -3.32758
   3.40120  -3.28421   3.68888  -3.11994   3.91202  -3.00902   4.09434  -2.92770
   4.38203  -2.81424   4.60517  -2.73753   5.01064  -2.61949   5.29832  -2.55028
   5.70378  -2.46970   5.99146  -2.42295   6.21461  -2.39163   6.39693  -2.36905
   6.68461  -2.33801   6.90776  -2.31760   7.31322  -2.28770   7.60090  -2.27012
   8.00637  -2.25189   8.29405  -2.24055   8.51719  -2.23399   8.69951  -2.22933
   8.98720  -2.22285   9.21034  -2.21916   9.61581  -2.21366   9.90349  -2.21092
  10.30895  -2.20818  10.59663  -2.20546  10.81978  -2.20455  11.00210  -2.20365
  11.28978  -2.20274  11.51293  -2.20274
 50
   1.09861  -7.55307   1.38629  -6.14602   1.60944  -5.45684   1.79176  -5.02768
   1.94591  -4.72892   2.07944  -4.50532   2.19722  -4.32905   2.30259  -4.18646
   2.39790  -4.06751   2.48491  -3.96701   2.56495  -3.88004   2.63906  -3.80407
   2.70805  -3.73681   2.77259  -3.67656   2.89037  -3.57341   2.99573  -3.48774
   3.09104  -3.41489   3.17805  -3.35212   3.25810  -3.29711   3.33220  -3.24856
   3.40120  -3.20497   3.68888  -3.04115   3.91202  -2.93051   4.09434  -2.84938
   4.38203  -2.73660   4.60517  -2.66026   5.01064  -2.54287   5.29832  -2.47385
   5.70378  -2.39317   5.99146  -2.34633   6.21461  -2.31486   6.39693  -2.29165
   6.68461  -2.26048   6.90776  -2.24055   7.31322  -2.21001   7.60090  -2.19283
   8.00637  -2.17419   8.29405  -2.16369   8.51719  -2.15675   8.69951  -2.15244
   8.98720  -2.14644   9.21034  -2.14217   9.61581  -2.13707   9.90349  -2.13369
  10.30895  -2.13031  10.59663  -2.12863  10.81978  -2.12779  11.00210  -2.12695
  11.28978  -2.12611  11.51293  -2.12528
 50
   1.09861  -7.47886   1.38629  -6.07224   1.60944  -5.38279   1.79176  -4.95359
   1.94591  -4.65478   2.07944  -4.43122   2.19722  -4.25522   2.30259  -4.11230
   2.39790  -3.99378   2.48491  -3.89320   2.56495  -3.80631   2.63906  -3.73012
   2.70805  -3.66282   2.77259  -3.60270   2.89037  -3.49991   2.99573  -3.41428
   3.09104  -3.34133   3.17805  -3.27863   3.25810  -3.22364   3.33220  -3.17510
   3.40120  -3.13178   3.68888  -2.96812   3.91202  -2.85789   4.09434  -2.77708
   4.38203  -2.66485   4.60517  -2.58880   5.01064  -2.47183   5.29832  -2.40296
   5.70378  -2.32228   5.99146  -2.27594   6.21461  -2.24432   6.39693  -2.22101
   6.68461  -2.19015   6.90776  -2.16980   7.31322  -2.13962   7.60090  -2.12277
   8.00637  -2.10455   8.29405  -2.09395   8.51719  -2.08747   8.69951  -2.08265
   8.98720  -2.07704   9.21034  -2.07306   9.61581  -2.06751   9.90349  -2.06514
  10.30895  -2.06199  10.59663  -2.05964  10.81978  -2.05885  11.00210  -2.05807
  11.28978  -2.05729  11.51293  -2.05651
 50
   1.09861  -7.40995   1.38629  -6.00313   1.60944  -5.31363   1.79176  -4.88462
   1.94591  -4.58635   2.07944  -4.36222   2.19722  -4.18646   2.30259  -4.04384
   2.39790  -3.92511   2.48491  -3.82447   2.56495  -3.73765   2.63906  -3.66165
   2.70805  -3.59430   2.77259  -3.53427   2.89037  -3.43145   2.99573  -3.34586
   3.09104  -3.27307   3.17805  -3.21041   3.25810  -3.15543   3.33220  -3.10689
   3.40120  -3.06358   3.68888  -2.90042   3.91202  -2.79035   4.09434  -2.70995
   4.38203  -2.59790   4.60517  -2.52223   5.01064  -2.40561   5.29832  -2.33697
   5.70378  -2.25666   5.99146  -2.21001   6.21461  -2.17948   6.39693  -2.15675
   6.68461  -2.12611   6.90776  -2.10620   7.31322  -2.07625   7.60090  -2.06042
   8.00637  -2.04253   8.29405  -2.03179   8.51719  -2.02571   8.69951  -2.02117
   8.98720  -2.01515   9.21034  -2.01141   9.61581  -2.00619   9.90349  -2.00322
  10.30895  -2.00100  10.59663  -1.99878  10.81978  -1.99805  11.00210  -1.99731
  11.28978  -1.99657  11.51293  -1.99584
 50
   1.09861  -7.34533   1.38629  -5.93849   1.60944  -5.24915   1.79176  -4.82010
   1.94591  -4.52175   2.07944  -4.29769   2.19722  -4.12213   2.30259  -3.97923
   2.39790  -3.86038   2.48491  -3.76016   2.56495  -3.67340   2.63906  -3.59721
   2.70805  -3.53017   2.77259  -3.47023   2.89037  -3.36738   2.99573  -3.28182
   3.09104  -3.20917   3.17805  -3.14632   3.25810  -3.09158   3.33220  -3.04324
   3.40120  -2.99994   3.68888  -2.83702   3.91202  -2.72723   4.09434  -2.64705
   4.38203  -2.53540   4.60517  -2.45994   5.01064  -2.34351   5.29832  -2.27497
   5.70378  -2.19553   5.99146  -2.14901   6.21461  -2.11777   6.39693  -2.09557
   6.68461  -2.06514   6.90776  -2.04562   7.31322  -2.01665   7.60090  -2.00026
   8.00637  -1.98268   8.29405  -1.97256   8.51719  -1.96683   8.69951  -1.96255
   8.98720  -1.95687   9.21034  -1.95263   9.61581  -1.94771   9.90349  -1.94491
  10.30895  -1.94212  10.59663  -1.94072  10.81978  -1.93933  11.00210  -1.93864
  11.28978  -1.93794  11.51293  -1.93725
 50
   1.09861  -7.28478   1.38629  -5.87778   1.60944  -5.18857   1.79176  -4.75960
   1.94591  -4.46107   2.07944  -4.23706   2.19722  -4.06168   2.30259  -3.91905
   2.39790  -3.80003   2.48491  -3.69974   2.56495  -3.61303   2.63906  -3.53702
   2.70805  -3.46990   2.77259  -3.41004   2.89037  -3.30716   2.99573  -3.22163
   3.09104  -3.14912   3.17805  -3.08653   3.25810  -3.03177   3.33220  -2.98341
   3.40120  -2.94030   3.68888  -2.77756   3.91202  -2.66801   4.09434  -2.58800
   4.38203  -2.47670   4.60517  -2.40141   5.01064  -2.28573   5.29832  -2.21733
   5.70378  -2.13707   5.99146  -2.09151   6.21461  -2.06121   6.39693  -2.03868
   6.68461  -2.00917   6.90776  -1.98997   7.31322  -1.96113   7.60090  -1.94561
   8.00637  -1.92827   8.29405  -1.91800   8.51719  -1.91190   8.69951  -1.90784
   8.98720  -1.90247   9.21034  -1.89912   9.61581  -1.89379   9.90349  -1.89114
  10.30895  -1.88849  10.59663  -1.88717  10.81978  -1.88585  11.00210  -1.88519
  11.28978  -1.88453  11.51293  -1.88387
 50
   1.09861  -7.22755   1.38629  -5.82088   1.60944  -5.13145   1.79176  -4.70245
   1.94591  -4.40386   2.07944  -4.17990   2.19722  -4.00469   2.30259  -3.86181
   2.39790  -3.74312   2.48491  -3.64276   2.56495  -3.55610   2.63906  -3.48024
   2.70805  -3.41307   2.77259  -3.35326   2.89037  -3.25037   2.99573  -3.16510
   3.09104  -3.09246   3.17805  -3.02991   3.25810  -2.97534   3.33220  -2.92695
   3.40120  -2.88401   3.68888  -2.72159   3.91202  -2.61224   4.09434  -2.53238
   4.38203  -2.42137   4.60517  -2.34622   5.01064  -2.23026   5.29832  -2.16282
   5.70378  -2.08345   5.99146  -2.03868   6.21461  -2.00842   6.39693  -1.98632
   6.68461  -1.95758   6.90776  -1.93794   7.31322  -1.91054   7.60090  -1.89512
   8.00637  -1.87797   8.29405  -1.86821   8.51719  -1.86240   8.69951  -1.85854
   8.98720  -1.85278   9.21034  -1.84960   9.61581  -1.84516   9.90349  -1.84200
  10.30895  -1.83948  10.59663  -1.83822  10.81978  -1.83697  11.00210  -1.83634
  11.28978  -1.83571  11.51293  -1.83508
 50
   1.09861  -7.17355   1.38629  -5.76672   1.60944  -5.07742   1.79176  -4.64850
   1.94591  -4.34975   2.07944  -4.12645   2.19722  -3.95076   2.30259  -3.80811
   2.39790  -3.68928   2.48491  -3.58885   2.56495  -3.50257   2.63906  -3.42652
   2.70805  -3.35958   2.77259  -3.29954   2.89037  -3.19687   2.99573  -3.11159
   3.09104  -3.03906   3.17805  -2.97652   3.25810  -2.92192   3.33220  -2.87369
   3.40120  -2.83073   3.68888  -2.66859   3.91202  -2.55954   4.09434  -2.47980
   4.38203  -2.36905   4.60517  -2.29363   5.01064  -2.17860   5.29832  -2.11114
   5.70378  -2.03179   5.99146  -1.98704   6.21461  -1.95616   6.39693  -1.93448
   6.68461  -1.90448   6.90776  -1.88519   7.31322  -1.85598   7.60090  -1.83948
   8.00637  -1.82201   8.29405  -1.81155   8.51719  -1.80545   8.69951  -1.80120
   8.98720  -1.79517   9.21034  -1.79156   9.61581  -1.78618   9.90349  -1.78320
  10.30895  -1.78023  10.59663  -1.77845  10.81978  -1.77727  11.00210  -1.77667
  11.28978  -1.77608  11.51293  -1.77549
 50
   1.09861  -7.12219   1.38629  -5.71535   1.60944  -5.02616   1.79176  -4.59720
   1.94591  -4.29842   2.07944  -4.07513   2.19722  -3.89960   2.30259  -3.75716
   2.39790  -3.63819   2.48491  -3.53805   2.56495  -3.45144   2.63906  -3.37553
   2.70805  -3.30853   2.77259  -3.24856   2.89037  -3.14609   2.99573  -3.06080
   3.09104  -2.98836   3.17805  -2.92602   3.25810  -2.87139   3.33220  -2.82329
   3.40120  -2.78030   3.68888  -2.61839   3.91202  -2.50949   4.09434  -2.42996
   4.38203  -2.31932   4.60517  -2.24432   5.01064  -2.12947   5.29832  -2.06199
   5.70378  -1.98268   5.99146  -1.93725   6.21461  -1.90650   6.39693  -1.88453
   6.68461  -1.85406   6.90776  -1.83383   7.31322  -1.80424   7.60090  -1.78737
   8.00637  -1.76902   8.29405  -1.75852   8.51719  -1.75215   8.69951  -1.74755
   8.98720  -1.74126   9.21034  -1.73727   9.61581  -1.73217   9.90349  -1.72878
  10.30895  -1.72597  10.59663  -1.72429  10.81978  -1.72317  11.00210  -1.72261
  11.28978  -1.72149  11.51293  -1.72093
 50
   1.09861  -7.07346   1.38629  -5.66678   1.60944  -4.97739   1.79176  -4.54879
   1.94591  -4.24960   2.07944  -4.02631   2.19722  -3.85093   2.30259  -3.70827
   2.39790  -3.58994   2.48491  -3.48937   2.56495  -3.40310   2.63906  -3.32702
   2.70805  -3.26022   2.77259  -3.20030   2.89037  -3.09776   2.99573  -3.01247
   3.09104  -2.94011   3.17805  -2.87777   3.25810  -2.82329   3.33220  -2.77515
   3.40120  -2.73229   3.68888  -2.57060   3.91202  -2.46193   4.09434  -2.38249
   4.38203  -2.27206   4.60517  -2.19732   5.01064  -2.08265   5.29832  -2.01515
   5.70378  -1.93725   5.99146  -1.89180   6.21461  -1.86111   6.39693  -1.83948
   6.68461  -1.80911   6.90776  -1.78976   7.31322  -1.76026   7.60090  -1.74354
   8.00637  -1.72597   8.29405  -1.71535   8.51719  -1.70926   8.69951  -1.70430
   8.98720  -1.69827   9.21034  -1.69445   9.61581  -1.68956   9.90349  -1.68632
  10.30895  -1.68362  10.59663  -1.68147  10.81978  -1.68040  11.00210  -1.67986
  11.28978  -1.67932  11.51293  -1.67825
 50
   1.09861  -7.02699   1.38629  -5.62018   1.60944  -4.93090   1.79176  -4.50171
   1.94591  -4.20371   2.07944  -3.98030   2.19722  -3.80451   2.30259  -3.66204
   2.39790  -3.54357   2.48491  -3.44327   2.56495  -3.35699   2.63906  -3.28102
   2.70805  -3.21389   2.77259  -3.15402   2.89037  -3.05167   2.99573  -2.96656
   3.09104  -2.89426   3.17805  -2.83191   3.25810  -2.77756   3.33220  -2.72938
   3.40120  -2.68648   3.68888  -2.52510   3.91202  -2.41654   4.09434  -2.33728
   4.38203  -2.22748   4.60517  -2.15244   5.01064  -2.03868   5.29832  -1.97184
   5.70378  -1.89379   5.99146  -1.84896   6.21461  -1.81893   6.39693  -1.79697
   6.68461  -1.76726   6.90776  -1.74755   7.31322  -1.71925   7.60090  -1.70265
   8.00637  -1.68524   8.29405  -1.67504   8.51719  -1.66866   8.69951  -1.66442
   8.98720  -1.65863   9.21034  -1.65496   9.61581  -1.64974   9.90349  -1.64662
  10.30895  -1.64403  10.59663  -1.64196  10.81978  -1.64093  11.00210  -1.64041
  11.28978  -1.63938  11.51293  -1.63887
 50
   1.09861  -6.98248   1.38629  -5.57592   1.60944  -4.88661   1.79176  -4.45761
   1.94591  -4.15920   2.07944  -3.93580   2.19722  -3.76016   2.30259  -3.61786
   2.39790  -3.49925   2.48491  -3.39890   2.56495  -3.31264   2.63906  -3.23679
   2.70805  -3.16985   2.77259  -3.11002   2.89037  -3.00780   2.99573  -2.92267
   3.09104  -2.85042   3.17805  -2.78807   3.25810  -2.73383   3.33220  -2.68575
   3.40120  -2.64282   3.68888  -2.48159   3.91202  -2.37322   4.09434  -2.29363
   4.38203  -2.18391   4.60517  -2.11031   5.01064  -1.99657   5.29832  -1.92964
   5.70378  -1.85278   5.99146  -1.80850   6.21461  -1.77845   6.39693  -1.75736
   6.68461  -1.72822   6.90776  -1.70871   7.31322  -1.68040   7.60090  -1.66495
   8.00637  -1.64766   8.29405  -1.63732   8.51719  -1.63117   8.69951  -1.62709
   8.98720  -1.62151   9.21034  -1.61797   9.61581  -1.61294   9.90349  -1.60994
  10.30895  -1.60694  10.59663  -1.60545  10.81978  -1.60445  11.00210  -1.60395
  11.28978  -1.60296  11.51293  -1.60246
 50
   1.09861  -6.93997   1.38629  -5.53328   1.60944  -4.84406   1.79176  -4.41538
   1.94591  -4.11659   2.07944  -3.89320   2.19722  -3.71810   2.30259  -3.57555
   2.39790  -3.45713   2.48491  -3.35670   2.56495  -3.27043   2.63906  -3.19467
   2.70805  -3.12766   2.77259  -3.06787   2.89037  -2.96559   2.99573  -2.88062
   3.09104  -2.80842   3.17805  -2.74622   3.25810  -2.69178   3.33220  -2.64381
   3.40120  -2.60099   3.68888  -2.43990   3.91202  -2.33181   4.09434  -2.25284
   4.38203  -2.14302   4.60517  -2.06989   5.01064  -1.95687   5.29832  -1.89114
   5.70378  -1.81523   5.99146  -1.77137   6.21461  -1.74240   6.39693  -1.72149
   6.68461  -1.69336   6.90776  -1.67504   7.31322  -1.64818   7.60090  -1.63271
   8.00637  -1.61646   8.29405  -1.60694   8.51719  -1.60147   8.69951  -1.59751
   8.98720  -1.59209   9.21034  -1.58866   9.61581  -1.58377   9.90349  -1.58134
  10.30895  -1.57891  10.59663  -1.57697  10.81978  -1.57600  11.00210  -1.57552
  11.28978  -1.57455  11.51293  -1.57407
 50
   1.09861  -6.89880   1.38629  -5.49239   1.60944  -4.80326   1.79176  -4.37485
   1.94591  -4.07631   2.07944  -3.85281   2.19722  -3.67735   2.30259  -3.53496
   2.39790  -3.41641   2.48491  -3.31621   2.56495  -3.22994   2.63906  -3.15426
   2.70805  -3.08719   2.77259  -3.02743   2.89037  -2.92527   2.99573  -2.84027
   3.09104  -2.76812   3.17805  -2.70590   3.25810  -2.65172   3.33220  -2.60369
   3.40120  -2.56097   3.68888  -2.40009   3.91202  -2.29165   4.09434  -2.21366
   4.38203  -2.10455   4.60517  -2.03103   5.01064  -1.91868   5.29832  -1.85278
   5.70378  -1.77727   5.99146  -1.73387   6.21461  -1.70485   6.39693  -1.68416
